订单编码,订单日期,客户编码,所在区域,所在省份,所在地市,商品编号,订购数量,订购单价,金额
D29902,2019-05-03,S15275,北区,河北,张家口市,X091,1203.0,214.0,257442.0
D24103,2019-09-05,S14150,北区,北京市,北京市,X031,1070.0,86.0,92020.0
D31010,2019-06-30,S13200,南区,广西,南宁市,X048,2420.0,61.0,147620.0
D28908,2019-02-15,S15317,南区,海南,海南省直辖,X025,170.0,102.0,17340.0
D32059,2019-04-01,S17236,东区,上海市,上海市,X110,466.0,204.0,95064.0
D32831,2019-02-08,S22919,东区,湖北,湖北省直辖,X030,812.0,237.0,192444.0
D30475,2019-07-19,S12467,北区,黑龙江,哈尔滨市,X022,131.0,158.0,20698.0
D27941,2019-08-20,S10025,东区,浙江,舟山市,X051,2091.0,203.0,424473.0
D24677,2019-04-14,S17729,东区,上海市,上海市,X046,922.0,241.0,222202.0
D33297,2019-07-14,S11609,南区,江西,南昌市,X090,1460.0,197.0,287620.0
D27009,2019-05-24,S17070,东区,安徽,宿州市,X026,984.0,101.0,99384.0
D28800,2019-07-10,S16106,北区,山东,青岛市,X027,1010.0,164.0,165640.0
D25083,2019-04-19,S20198,南区,江西,抚州市,X041,707.0,212.0,149884.0
D30281,2019-04-10,S22121,南区,广东,珠海市,X042,648.0,159.0,103032.0
D21162,2019-07-05,S22256,南区,广西,北海市,X026,554.0,101.0,55954.0
D22338,2019-09-26,S22269,西区,四川,泸州市,X055,990.0,222.0,219780.0
D23792,2019-07-27,S18858,西区,陕西,渭南市,X083,657.0,208.0,136656.0
D22343,2019-07-25,S23112,东区,江苏,苏州市,X057,1202.0,245.0,294490.0
D29786,2019-08-04,S18936,东区,浙江,宁波市,X010,37.0,58.0,2146.0
D24611,2019-04-05,S16825,南区,广东,广州市,X072,222.0,62.0,13764.0
D23965,2019-05-16,S15865,东区,湖北,孝感市,X042,965.0,159.0,153435.0
D33542,2019-09-03,S21234,南区,广东,阳江市,X037,823.0,195.0,160485.0
D21420,2019-08-04,S20837,南区,福建,泉州市,X073,625.0,209.0,130625.0
D23979,2019-08-21,S11677,南区,江西,新余市,X021,1641.0,59.0,96819.0
D27896,2019-02-09,S14649,南区,广东,广州市,X078,973.0,116.0,112868.0
D23973,2019-01-26,S21325,西区,云南,昆明市,X071,119.0,253.0,30107.0
D31675,2019-08-02,S14313,北区,河南,漯河市,X003,1369.0,168.0,229992.0
D24418,2019-05-30,S17044,东区,江苏,扬州市,X032,634.0,158.0,100172.0
D31933,2019-04-08,S17175,东区,江苏,南京市,X051,1196.0,203.0,242788.0
D27076,2019-01-30,S21383,南区,江西,南昌市,X085,924.0,233.0,215292.0
D24205,2019-08-04,S16856,南区,广东,梅州市,X088,7.0,125.0,875.0
D21869,2019-05-09,S14775,南区,广东,深圳市,X091,825.0,214.0,176550.0
D28856,2019-08-27,S19593,南区,广东,广州市,X075,1521.0,126.0,191646.0
D31714,2019-04-14,S12236,北区,山东,枣庄市,X018,545.0,212.0,115540.0
D26363,2019-08-04,S20189,东区,浙江,杭州市,X025,633.0,102.0,64566.0
D27464,2019-08-22,S13627,南区,广西,北海市,X030,169.0,237.0,40053.0
D23803,2019-05-17,S16440,西区,宁夏,银川市,X019,930.0,210.0,195300.0
D27483,2019-06-25,S10141,东区,江苏,苏州市,X080,542.0,72.0,39024.0
D21249,2019-06-06,S22640,西区,云南,昆明市,X026,690.0,101.0,69690.0
D30615,2019-05-10,S17833,南区,广东,中山市,X025,621.0,102.0,63342.0
D33939,2019-08-04,S19779,北区,辽宁,沈阳市,X059,953.0,56.0,53368.0
D29976,2019-04-10,S11644,东区,江苏,镇江市,X079,886.0,128.0,113408.0
D22148,2019-07-17,S15553,西区,四川,绵阳市,X030,798.0,237.0,189126.0
D24736,2019-07-27,S11955,西区,四川,自贡市,X092,867.0,67.0,58089.0
D29290,2019-04-14,S22631,东区,江苏,淮安市,X068,221.0,225.0,49725.0
D23221,2019-01-16,S14308,东区,安徽,池州市,X035,994.0,76.0,75544.0
D25571,2019-08-04,S22515,南区,福建,泉州市,X047,1055.0,192.0,202560.0
D29562,2019-05-18,S11543,西区,贵州,贵阳市,X047,1355.0,192.0,260160.0
D30571,2019-05-16,S14974,东区,江苏,淮安市,X069,296.0,251.0,74296.0
D26411,2019-08-04,S12331,北区,山东,潍坊市,X069,34.0,251.0,8534.0
D23019,2019-04-18,S10710,西区,陕西,安康市,X013,2134.0,164.0,349976.0
D33721,2019-04-28,S15103,东区,浙江,湖州市,X078,344.0,116.0,39904.0
D24137,2019-07-01,S10757,东区,湖北,黄冈市,X030,195.0,237.0,46215.0
D22298,2019-07-04,S11024,西区,四川,成都市,X004,382.0,211.0,80602.0
D24007,2019-04-02,S14278,南区,福建,厦门市,X021,792.0,59.0,46728.0
D23583,2019-08-22,S11602,东区,浙江,金华市,X096,427.0,222.0,94794.0
D22584,2019-05-28,S19583,南区,福建,泉州市,X051,1105.0,203.0,224315.0
D31409,2019-06-15,S12273,南区,湖南,益阳市,X051,328.0,203.0,66584.0
D23722,2019-07-18,S15632,南区,湖南,长沙市,X091,681.0,214.0,145734.0
D31087,2019-04-01,S20112,南区,广西,北海市,X025,808.0,102.0,82416.0
D29771,2019-09-10,S17323,东区,湖北,孝感市,X088,1423.0,125.0,177875.0
D29304,2019-07-13,S23144,东区,安徽,阜阳市,X070,550.0,242.0,133100.0
D30507,2019-04-04,S20185,北区,黑龙江,佳木斯市,X017,476.0,213.0,101388.0
D31706,2019-06-08,S13205,北区,山西,朔州市,X046,2092.0,241.0,504172.0
D29502,2019-06-02,S22090,北区,山东,潍坊市,X042,624.0,159.0,99216.0
D24799,2019-05-24,S12746,东区,浙江,金华市,X078,836.0,116.0,96976.0
D25130,2019-04-29,S10311,西区,重庆市,重庆市,X065,1662.0,140.0,232680.0
D34044,2019-08-04,S22289,北区,河北,唐山市,X015,1483.0,151.0,223933.0
D27447,2019-07-13,S17046,西区,四川,遂宁市,X008,996.0,119.0,118524.0
D25703,2019-06-27,S13642,西区,甘肃,平凉市,X048,455.0,61.0,27755.0
D27970,2019-05-28,S11691,东区,江苏,徐州市,X002,1246.0,141.0,175686.0
D32354,2019-02-10,S12523,东区,安徽,淮北市,X047,76.0,192.0,14592.0
D24954,2019-09-24,S19709,北区,辽宁,丹东市,X088,411.0,125.0,51375.0
D25101,2019-01-24,S17555,东区,湖北,咸宁市,X034,600.0,182.0,109200.0
D33931,2019-01-12,S20547,北区,山西,运城市,X019,1285.0,210.0,269850.0
D27542,2019-04-25,S15320,南区,湖南,永州市,X089,852.0,104.0,88608.0
D26277,2019-06-08,S19117,南区,江西,南昌市,X011,940.0,226.0,212440.0
D28631,2019-08-22,S14137,东区,上海市,上海市,X041,1349.0,212.0,285988.0
D23061,2019-08-04,S19095,东区,上海市,上海市,X106,1557.0,224.0,348768.0
D21343,2019-06-21,S17021,东区,上海市,上海市,X069,519.0,251.0,130269.0
D25846,2019-05-05,S14892,西区,四川,广安市,X019,797.0,210.0,167370.0
D21745,2019-09-18,S10462,西区,新疆,新疆省直辖,X007,1801.0,213.0,383613.0
D22682,2019-09-14,S16292,北区,山西,运城市,X045,1039.0,205.0,212995.0
D28827,2019-09-12,S14106,东区,江苏,常州市,X003,747.0,168.0,125496.0
D27624,2019-08-10,S21234,南区,广东,阳江市,X065,548.0,140.0,76720.0
D31362,2019-02-09,S11812,北区,天津市,天津市,X025,1057.0,102.0,107814.0
D23100,2019-06-04,S17946,南区,广东,清远市,X050,509.0,143.0,72787.0
D26874,2019-09-01,S10448,南区,福建,南平市,X021,501.0,59.0,29559.0
D22030,2019-02-22,S10271,东区,江苏,苏州市,X013,1398.0,164.0,229272.0
D32751,2019-05-17,S13380,南区,湖南,株洲市,X010,1134.0,58.0,65772.0
D25085,2019-06-23,S11368,东区,浙江,杭州市,X075,1069.0,126.0,134694.0
D22724,2019-07-04,S14831,南区,广西,南宁市,X072,488.0,62.0,30256.0
D32274,2019-05-14,S15863,北区,辽宁,大连市,X041,1052.0,212.0,223024.0
D33121,2019-08-04,S16423,东区,浙江,宁波市,X013,246.0,164.0,40344.0
D24927,2019-09-21,S13234,东区,安徽,铜陵市,X065,609.0,140.0,85260.0
D26253,2019-09-29,S18595,西区,重庆市,重庆市,X065,590.0,140.0,82600.0
D26303,2019-08-06,S22679,北区,天津市,天津市,X006,1367.0,159.0,217353.0
D32410,2019-06-06,S14280,南区,湖南,郴州市,X069,32.0,251.0,8032.0
D25509,2019-08-04,S17841,北区,北京市,北京市,X043,1143.0,186.0,212598.0
D32554,2019-04-11,S16628,南区,江西,上饶市,X047,408.0,192.0,78336.0
D27288,2019-05-19,S19533,东区,湖北,荆门市,X047,844.0,192.0,162048.0
D26789,2019-02-26,S14741,北区,黑龙江,双鸭山市,X009,1892.0,92.0,174064.0
D33314,2019-08-27,S10529,北区,河南,南阳市,X046,457.0,241.0,110137.0
D28952,2019-02-02,S21838,南区,福建,泉州市,X085,1099.0,233.0,256067.0
D24315,2019-04-14,S12347,西区,陕西,宝鸡市,X064,827.0,150.0,124050.0
D21556,2019-01-19,S22502,南区,福建,三明市,X069,1231.0,251.0,308981.0
D27026,2019-07-26,S20038,东区,江苏,常州市,X057,175.0,245.0,42875.0
D32286,2019-07-03,S16493,西区,四川,凉山彝族自治州,X017,1078.0,213.0,229614.0
D33941,2019-07-22,S16891,南区,福建,泉州市,X079,211.0,128.0,27008.0
D22689,2019-08-04,S15489,南区,广东,江门市,X104,583.0,185.0,107855.0
D32927,2019-05-28,S11671,北区,吉林,长春市,X024,408.0,235.0,95880.0
D24907,2019-08-01,S10397,东区,江苏,常州市,X038,850.0,102.0,86700.0
D30932,2019-06-30,S15789,北区,山东,青岛市,X003,1941.0,168.0,326088.0
D32770,2019-07-27,S20363,西区,重庆市,重庆市,X046,1398.0,241.0,336918.0
D26267,2019-09-07,S14106,东区,江苏,常州市,X070,27.0,242.0,6534.0
D23092,2019-07-26,S20307,北区,河北,秦皇岛市,X050,1727.0,143.0,246961.0
D28068,2019-08-15,S23312,东区,江苏,徐州市,X010,1217.0,58.0,70586.0
D22473,2019-07-25,S14308,东区,安徽,池州市,X054,286.0,83.0,23738.0
D24819,2019-01-15,S11366,南区,江西,赣州市,X046,1788.0,241.0,430908.0
D32611,2019-08-10,S21168,东区,安徽,蚌埠市,X026,702.0,101.0,70902.0
D29634,2019-08-03,S11385,西区,宁夏,石嘴山市,X043,998.0,186.0,185628.0
D33263,2019-07-31,S23214,西区,甘肃,张掖市,X009,1636.0,92.0,150512.0
D24082,2019-06-11,S18189,东区,浙江,嘉兴市,X003,208.0,168.0,34944.0
D30072,2019-06-09,S10098,南区,广西,柳州市,X041,437.0,212.0,92644.0
D25799,2019-08-10,S15026,南区,广东,深圳市,X017,884.0,213.0,188292.0
D24781,2019-06-22,S18710,西区,贵州,安顺市,X037,2146.0,195.0,418470.0
D29834,2019-08-04,S11832,北区,山东,济南市,X020,299.0,100.0,29900.0
D29220,2019-04-01,S21890,西区,四川,成都市,X025,1614.0,102.0,164628.0
D23079,2019-04-04,S11447,南区,广东,广州市,X075,580.0,126.0,73080.0
D33990,2019-04-14,S13234,东区,安徽,铜陵市,X047,947.0,192.0,181824.0
D21934,2019-07-06,S23139,西区,甘肃,平凉市,X014,170.0,86.0,14620.0
D25076,2019-07-12,S18621,北区,山东,滨州市,X009,1601.0,92.0,147292.0
D21531,2019-07-16,S22297,西区,四川,广安市,X022,377.0,158.0,59566.0
D21206,2019-08-19,S14495,西区,宁夏,石嘴山市,X078,875.0,116.0,101500.0
D22403,2019-07-15,S18507,东区,安徽,合肥市,X020,972.0,100.0,97200.0
D27743,2019-05-06,S17406,东区,江苏,苏州市,X042,2211.0,159.0,351549.0
D27955,2019-07-18,S21763,南区,广东,珠海市,X023,431.0,235.0,101285.0
D28989,2019-02-16,S20141,南区,湖南,长沙市,X034,1227.0,182.0,223314.0
D30963,2019-02-17,S15407,南区,广东,深圳市,X103,755.0,202.0,152510.0
D25701,2019-04-01,S13200,南区,广西,南宁市,X047,793.0,192.0,152256.0
D24692,2019-05-13,S22258,西区,四川,乐山市,X057,778.0,245.0,190610.0
D27888,2019-07-27,S22631,东区,江苏,淮安市,X013,1572.0,164.0,257808.0
D23340,2019-08-09,S12763,东区,湖北,襄阳市,X005,1837.0,185.0,339845.0
D29664,2019-09-10,S15317,南区,海南,海南省直辖,X062,1523.0,239.0,363997.0
D23137,2019-09-06,S10158,东区,江苏,徐州市,X036,885.0,99.0,87615.0
D29542,2019-05-01,S12446,东区,江苏,南通市,X118,165.0,238.0,39270.0
D24058,2019-08-04,S12270,东区,江苏,淮安市,X034,343.0,182.0,62426.0
D26194,2019-05-20,S22258,西区,四川,乐山市,X048,309.0,61.0,18849.0
D22169,2019-02-01,S13664,南区,福建,莆田市,X078,1234.0,116.0,143144.0
D23263,2019-04-26,S15639,北区,山东,枣庄市,X033,405.0,177.0,71685.0
D28178,2019-07-24,S12523,东区,安徽,淮北市,X019,628.0,210.0,131880.0
D22080,2019-07-19,S21043,北区,天津市,天津市,X071,509.0,253.0,128777.0
D30059,2019-04-28,S22960,北区,山东,青岛市,X047,110.0,192.0,21120.0
D27068,2019-07-28,S14068,北区,内蒙古,呼和浩特市,X049,187.0,226.0,42262.0
D28475,2019-05-13,S21838,南区,福建,泉州市,X072,1267.0,62.0,78554.0
D22075,2019-08-04,S15863,北区,辽宁,大连市,X036,886.0,99.0,87714.0
D32071,2019-08-04,S19375,东区,江苏,苏州市,X085,559.0,233.0,130247.0
D33925,2019-05-02,S19641,北区,河北,衡水市,X072,556.0,62.0,34472.0
D26677,2019-04-20,S14689,东区,江苏,无锡市,X025,540.0,102.0,55080.0
D26120,2019-07-09,S23119,南区,江西,南昌市,X064,1771.0,150.0,265650.0
D23528,2019-09-12,S15361,南区,福建,泉州市,X033,1161.0,177.0,205497.0
D32006,2019-06-10,S19095,东区,上海市,上海市,X046,237.0,241.0,57117.0
D23695,2019-08-03,S12621,西区,陕西,西安市,X072,1064.0,62.0,65968.0
D24388,2019-08-04,S22955,南区,江西,萍乡市,X069,204.0,251.0,51204.0
D22503,2019-08-04,S23313,西区,四川,南充市,X079,1835.0,128.0,234880.0
D32639,2019-05-05,S15439,南区,福建,三明市,X038,787.0,102.0,80274.0
D33667,2019-05-16,S18197,东区,江苏,徐州市,X029,951.0,154.0,146454.0
D26363,2019-08-04,S20189,东区,浙江,杭州市,X091,367.0,214.0,78538.0
D32688,2019-05-14,S12897,北区,山东,青岛市,X008,426.0,119.0,50694.0
D21702,2019-09-06,S14106,东区,江苏,常州市,X037,493.0,195.0,96135.0
D28177,2019-08-30,S15014,西区,重庆市,重庆市,X022,1551.0,158.0,245058.0
D25849,2019-05-08,S10966,南区,湖南,长沙市,X065,249.0,140.0,34860.0
D25676,2019-04-06,S15632,南区,湖南,长沙市,X031,586.0,86.0,50396.0
D24510,2019-07-19,S16071,南区,湖南,郴州市,X042,1151.0,159.0,183009.0
D27596,2019-07-31,S10158,东区,江苏,徐州市,X039,410.0,108.0,44280.0
D32730,2019-05-23,S16244,南区,福建,福州市,X056,337.0,233.0,78521.0
D26305,2019-05-23,S21531,东区,安徽,合肥市,X089,1395.0,104.0,145080.0
D30055,2019-08-13,S19956,东区,浙江,绍兴市,X021,822.0,59.0,48498.0
D25796,2019-09-24,S21521,东区,上海市,上海市,X049,387.0,226.0,87462.0
D24951,2019-06-18,S22706,东区,江苏,南通市,X003,1089.0,168.0,182952.0
D26088,2019-08-17,S12086,东区,江苏,南京市,X100,252.0,80.0,20160.0
D25647,2019-08-04,S22214,北区,黑龙江,佳木斯市,X015,1213.0,151.0,183163.0
D32241,2019-02-28,S17136,西区,重庆市,重庆市,X013,1295.0,164.0,212380.0
D33727,2019-09-13,S10520,西区,云南,昆明市,X002,967.0,141.0,136347.0
D32037,2019-01-20,S16068,南区,江西,赣州市,X049,734.0,226.0,165884.0
D26110,2019-02-14,S11055,西区,贵州,安顺市,X088,410.0,125.0,51250.0
D30298,2019-08-24,S20877,东区,浙江,温州市,X045,760.0,205.0,155800.0
D26564,2019-02-02,S12110,南区,广东,东莞市,X068,535.0,225.0,120375.0
D26802,2019-04-21,S19748,东区,安徽,六安市,X026,69.0,101.0,6969.0
D22978,2019-07-03,S22562,南区,广东,汕头市,X050,508.0,143.0,72644.0
D30857,2019-06-01,S14689,东区,江苏,无锡市,X116,49.0,147.0,7203.0
D21554,2019-04-28,S15489,南区,广东,江门市,X010,703.0,58.0,40774.0
D32566,2019-06-24,S14880,西区,新疆,巴音郭楞州,X018,957.0,212.0,202884.0
D22346,2019-05-19,S10438,东区,江苏,苏州市,X046,1187.0,241.0,286067.0
D33967,2019-09-15,S11609,南区,江西,南昌市,X041,639.0,212.0,135468.0
D21372,2019-05-18,S22515,南区,福建,泉州市,X079,1182.0,128.0,151296.0
D27022,2019-01-11,S10253,南区,广东,广州市,X003,1202.0,168.0,201936.0
D26031,2019-06-14,S10596,北区,北京市,北京市,X010,449.0,58.0,26042.0
D33445,2019-09-28,S20185,北区,黑龙江,佳木斯市,X031,1581.0,86.0,135966.0
D21738,2019-06-24,S20797,北区,河北,廊坊市,X069,841.0,251.0,211091.0
D29609,2019-04-30,S15332,东区,江苏,苏州市,X070,1067.0,242.0,258214.0
D21513,2019-06-04,S14444,北区,河北,廊坊市,X023,718.0,235.0,168730.0
D25449,2019-08-14,S22702,西区,重庆市,重庆市,X027,178.0,164.0,29192.0
D24462,2019-07-27,S18569,东区,浙江,杭州市,X022,1623.0,158.0,256434.0
D25886,2019-07-19,S18979,东区,浙江,宁波市,X022,1465.0,158.0,231470.0
D28045,2019-08-04,S13232,东区,浙江,杭州市,X035,1266.0,76.0,96216.0
D25946,2019-08-09,S13487,东区,浙江,绍兴市,X019,1367.0,210.0,287070.0
D25284,2019-05-27,S13711,西区,四川,眉山市,X027,2147.0,164.0,352108.0
D34375,2019-08-04,S16975,南区,广西,来宾市,X079,252.0,128.0,32256.0
D26075,2019-01-07,S12272,东区,安徽,阜阳市,X059,1703.0,56.0,95368.0
D29380,2019-07-05,S17057,南区,福建,泉州市,X071,1203.0,253.0,304359.0
D23781,2019-04-11,S10723,南区,湖南,株洲市,X040,179.0,142.0,25418.0
D33031,2019-02-09,S12196,南区,广东,东莞市,X050,126.0,143.0,18018.0
D23139,2019-05-25,S18131,东区,浙江,绍兴市,X095,1210.0,107.0,129470.0
D21860,2019-06-27,S19570,东区,江苏,宿迁市,X042,332.0,159.0,52788.0
D26867,2019-06-24,S19095,东区,上海市,上海市,X022,495.0,158.0,78210.0
D33958,2019-06-25,S14321,南区,广东,珠海市,X002,1484.0,141.0,209244.0
D27938,2019-04-02,S11955,西区,四川,自贡市,X020,1164.0,100.0,116400.0
D22203,2019-08-04,S22631,东区,江苏,淮安市,X014,532.0,86.0,45752.0
D21238,2019-05-12,S14915,东区,江苏,淮安市,X029,251.0,154.0,38654.0
D32823,2019-05-19,S19686,南区,福建,三明市,X079,758.0,128.0,97024.0
D30016,2019-08-04,S11033,东区,浙江,金华市,X009,1483.0,92.0,136436.0
D29011,2019-06-11,S19706,南区,广西,梧州市,X005,1502.0,185.0,277870.0
D26367,2019-01-28,S19682,东区,江苏,盐城市,X070,467.0,242.0,113014.0
D22915,2019-06-28,S19583,南区,福建,泉州市,X103,1373.0,202.0,277346.0
D21087,2019-05-25,S17323,东区,湖北,孝感市,X079,1054.0,128.0,134912.0
D32951,2019-07-14,S22930,南区,湖南,长沙市,X061,425.0,203.0,86275.0
D32716,2019-02-14,S19828,南区,广西,南宁市,X007,528.0,213.0,112464.0
D22546,2019-07-29,S12358,西区,四川,广安市,X078,744.0,116.0,86304.0
D21981,2019-02-28,S13664,南区,福建,莆田市,X010,639.0,58.0,37062.0
D21459,2019-05-30,S10905,南区,广东,广州市,X011,576.0,226.0,130176.0
D31343,2019-07-23,S17824,北区,河南,信阳市,X010,971.0,58.0,56318.0
D29434,2019-07-16,S12869,北区,河北,唐山市,X069,1792.0,251.0,449792.0
D25013,2019-06-25,S10902,北区,吉林,延边朝鲜族自治州,X075,833.0,126.0,104958.0
D30725,2019-04-05,S12163,南区,广西,桂林市,X018,562.0,212.0,119144.0
D21377,2019-09-28,S10710,西区,陕西,安康市,X042,698.0,159.0,110982.0
D26154,2019-06-18,S15283,东区,浙江,绍兴市,X010,839.0,58.0,48662.0
D24798,2019-06-26,S16170,南区,福建,泉州市,X118,62.0,238.0,14756.0
D23048,2019-09-09,S13202,东区,上海市,上海市,X071,614.0,253.0,155342.0
D34353,2019-07-03,S17338,北区,山西,阳泉市,X029,739.0,154.0,113806.0
D31210,2019-07-01,S17973,西区,重庆市,重庆市,X055,156.0,222.0,34632.0
D33651,2019-06-20,S13119,东区,江苏,苏州市,X067,1549.0,212.0,328388.0
D21704,2019-08-04,S16748,南区,福建,漳州市,X064,52.0,150.0,7800.0
D21954,2019-08-11,S14207,西区,四川,南充市,X020,867.0,100.0,86700.0
D32958,2019-06-17,S12176,南区,广东,广州市,X007,1096.0,213.0,233448.0
D26069,2019-08-04,S22743,东区,浙江,温州市,X062,1242.0,239.0,296838.0
D27607,2019-05-21,S21058,东区,安徽,淮南市,X064,1333.0,150.0,199950.0
D27934,2019-08-04,S18419,东区,江苏,宿迁市,X024,686.0,235.0,161210.0
D25173,2019-06-29,S12592,东区,浙江,杭州市,X019,363.0,210.0,76230.0
D26809,2019-09-06,S17175,东区,江苏,南京市,X014,112.0,86.0,9632.0
D33361,2019-08-27,S15632,南区,湖南,长沙市,X080,1067.0,72.0,76824.0
D27665,2019-05-17,S14630,东区,江苏,无锡市,X007,1552.0,213.0,330576.0
D27900,2019-05-14,S10438,东区,江苏,苏州市,X026,948.0,101.0,95748.0
D28643,2019-06-18,S15466,北区,山西,临汾市,X048,1124.0,61.0,68564.0
D28543,2019-01-11,S12455,南区,广西,百色市,X009,1153.0,92.0,106076.0
D28128,2019-07-22,S11957,北区,山西,忻州市,X020,1101.0,100.0,110100.0
D32365,2019-05-01,S10427,东区,安徽,合肥市,X044,1423.0,174.0,247602.0
D33033,2019-09-15,S20946,东区,湖北,武汉市,X007,854.0,213.0,181902.0
D32718,2019-05-23,S18863,东区,浙江,嘉兴市,X013,792.0,164.0,129888.0
D29212,2019-09-30,S22326,南区,广东,惠州市,X049,1781.0,226.0,402506.0
D29203,2019-02-11,S15105,东区,江苏,泰州市,X039,1820.0,108.0,196560.0
D23041,2019-08-15,S12385,南区,广东,广州市,X035,535.0,76.0,40660.0
D29833,2019-06-29,S19605,北区,山西,大同市,X021,1010.0,59.0,59590.0
D31629,2019-05-13,S15852,东区,江苏,无锡市,X075,1029.0,126.0,129654.0
D23194,2019-04-29,S15878,北区,北京市,北京市,X064,1211.0,150.0,181650.0
D23101,2019-01-23,S22680,北区,河北,沧州市,X045,573.0,205.0,117465.0
D21079,2019-08-04,S13061,东区,浙江,宁波市,X085,688.0,233.0,160304.0
D21096,2019-05-20,S14783,东区,江苏,苏州市,X051,1054.0,203.0,213962.0
D22619,2019-09-13,S14926,北区,辽宁,大连市,X017,622.0,213.0,132486.0
D21173,2019-01-23,S14630,东区,江苏,无锡市,X058,908.0,239.0,217012.0
D26543,2019-02-03,S15125,北区,辽宁,抚顺市,X068,1366.0,225.0,307350.0
D27206,2019-08-20,S20417,东区,湖北,襄阳市,X089,658.0,104.0,68432.0
D31315,2019-08-11,S15732,南区,广西,贺州市,X071,1999.0,253.0,505747.0
D25347,2019-07-14,S11971,东区,江苏,常州市,X039,133.0,108.0,14364.0
